Order ID,Order Date,Customer ID,Customer Name,Product,Category,Sub-Category,Region,State,City,Quantity,Sales,Discount,Profit
ORD01543,2024-09-21,CUST0852,Customer 0332,Office Chair,Furniture,Furniture - Office Chair,East,West Bengal,Siliguri,3,42581.7,0.1,7611.26
ORD01544,2024-10-22,CUST0157,Customer 0319,Desk,Furniture,Furniture - Desk,West,Gujarat,Ahmedabad,5,92887.5,0.25,8696.3
ORD01545,2024-07-02,CUST1569,Customer 1711,Laptop,Technology,Technology - Laptop,West,Maharashtra,Pune,2,131252.0,0.12,9675.26
ORD01546,2025-09-21,CUST0189,Customer 0724,Stapler,Office Supplies,Office Supplies - Stapler,East,Odisha,Rourkela,5,2557.8,0.02,633.06
ORD01547,2024-01-19,CUST0329,Customer 1070,Monitor,Technology,Technology - Monitor,West,Goa,Margao,2,21048.2,0.05,2402.97
ORD01548,2024-12-25,CUST0886,Customer 0213,File Folder,Office Supplies,Office Supplies - File Folder,West,Gujarat,Vadodara,1,124.95,0.15,26.35
ORD01549,2025-09-27,CUST1526,Customer 0465,Stapler,Office Supplies,Office Supplies - Stapler,West,Maharashtra,Mumbai,8,4045.44,0.02,1201.86
ORD01550,2025-10-19,CUST0386,Customer 0008,Stapler,Office Supplies,Office Supplies - Stapler,South,Tamil Nadu,Coimbatore,6,1326.0,0.0,308.84
ORD01551,2025-10-26,CUST1766,Customer 0950,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Bihar,Gaya,6,1872.0,0.0,575.76
ORD01552,2025-07-28,CUST1134,Customer 1130,Smartphone,Technology,Technology - Smartphone,East,Bihar,Muzaffarpur,2,102324.5,0.05,14363.74
ORD01553,2025-10-15,CUST0872,Customer 0601,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Bihar,Patna,6,1215.0,0.1,264.83
ORD01554,2024-05-20,CUST1741,Customer 0844,Laptop,Technology,Technology - Laptop,East,Odisha,Rourkela,5,331911.0,0.05,41473.42
ORD01555,2024-11-11,CUST0584,Customer 0672,Keyboard,Technology,Technology - Keyboard,North,Delhi,Dwarka,5,11830.0,0.0,1562.65
ORD01556,2025-09-09,CUST0542,Customer 1573,Mouse,Technology,Technology - Mouse,East,West Bengal,Siliguri,2,3692.64,0.02,467.53
ORD01557,2024-08-05,CUST1724,Customer 1558,Bookshelf,Furniture,Furniture - Bookshelf,East,West Bengal,Siliguri,2,15586.0,0.0,3150.26
ORD01558,2025-08-14,CUST0206,Customer 0827,File Folder,Office Supplies,Office Supplies - File Folder,East,Bihar,Muzaffarpur,5,1095.0,0.25,158.92
ORD01559,2024-12-07,CUST0194,Customer 1205,Tablet,Technology,Technology - Tablet,South,Karnataka,Mangaluru,5,181420.0,0.0,25571.39
ORD01560,2025-01-04,CUST1211,Customer 1150,Laptop,Technology,Technology - Laptop,South,Karnataka,Mysuru,7,552353.48,0.02,77408.24
ORD01561,2025-10-26,CUST1451,Customer 0260,Laptop,Technology,Technology - Laptop,North,Delhi,New Delhi,2,73764.8,0.2,2764.22
ORD01562,2025-11-28,CUST0122,Customer 0881,Mouse,Technology,Technology - Mouse,West,Gujarat,Ahmedabad,5,4672.0,0.2,298.1
ORD01563,2024-10-26,CUST0843,Customer 1185,Keyboard,Technology,Technology - Keyboard,South,Karnataka,Mangaluru,6,6410.7,0.15,803.89
ORD01564,2025-12-24,CUST0235,Customer 0831,Bookshelf,Furniture,Furniture - Bookshelf,West,Goa,Panaji,7,45791.2,0.2,3210.71
ORD01565,2025-08-13,CUST0510,Customer 0272,Printer Paper,Office Supplies,Office Supplies - Printer Paper,North,Haryana,Gurugram,3,1958.04,0.02,580.31
ORD01566,2024-02-17,CUST0567,Customer 0231,Notebook,Office Supplies,Office Supplies - Notebook,West,Maharashtra,Nagpur,2,535.8,0.05,149.87
ORD01567,2025-12-13,CUST0916,Customer 0296,Notebook,Office Supplies,Office Supplies - Notebook,West,Goa,Panaji,1,285.18,0.02,70.24
ORD01568,2025-02-24,CUST1757,Customer 1301,Mouse,Technology,Technology - Mouse,East,Odisha,Cuttack,7,8545.6,0.2,624.25
ORD01569,2025-11-12,CUST0896,Customer 0101,Smartphone,Technology,Technology - Smartphone,South,Tamil Nadu,Chennai,4,150739.2,0.2,14460.63
ORD01570,2024-03-03,CUST0418,Customer 0847,Office Chair,Furniture,Furniture - Office Chair,South,Tamil Nadu,Chennai,1,13808.0,0.2,1545.7
ORD01571,2024-06-30,CUST1562,Customer 1085,Tablet,Technology,Technology - Tablet,West,Gujarat,Surat,7,260400.0,0.0,43710.41
ORD01572,2025-10-21,CUST0565,Customer 1720,Keyboard,Technology,Technology - Keyboard,South,Tamil Nadu,Coimbatore,4,9347.2,0.08,1318.65
ORD01573,2024-08-13,CUST1322,Customer 0996,Cabinet,Furniture,Furniture - Cabinet,North,Delhi,Dwarka,8,74992.0,0.0,18184.11
ORD01574,2025-01-14,CUST1058,Customer 1638,Desk,Furniture,Furniture - Desk,West,Maharashtra,Pune,5,46071.0,0.1,8935.94
ORD01575,2024-04-19,CUST1552,Customer 1369,Cabinet,Furniture,Furniture - Cabinet,East,West Bengal,Siliguri,4,51361.2,0.1,9747.16
ORD01576,2025-06-25,CUST1413,Customer 1577,File Folder,Office Supplies,Office Supplies - File Folder,West,Goa,Margao,1,98.0,0.0,25.11
ORD01577,2024-07-17,CUST0871,Customer 0515,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,Dwarka,3,472.5,0.1,109.94
ORD01578,2025-11-16,CUST0402,Customer 0502,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Goa,Margao,6,759.9,0.15,140.77
ORD01579,2024-09-03,CUST1152,Customer 0034,Office Chair,Furniture,Furniture - Office Chair,North,Punjab,Amritsar,6,72196.08,0.08,12306.97
ORD01580,2024-08-24,CUST1096,Customer 1513,Notebook,Office Supplies,Office Supplies - Notebook,East,Bihar,Patna,7,656.88,0.08,146.73
ORD01581,2024-08-14,CUST0526,Customer 0024,Laptop,Technology,Technology - Laptop,South,Telangana,Hyderabad,4,208795.84,0.12,14980.79
ORD01582,2025-08-25,CUST0485,Customer 1253,Stapler,Office Supplies,Office Supplies - Stapler,East,Odisha,Rourkela,8,4246.72,0.08,821.65
ORD01583,2025-10-06,CUST1109,Customer 0343,Laptop,Technology,Technology - Laptop,North,Haryana,Panipat,4,153260.8,0.2,11512.91
ORD01584,2024-12-04,CUST1179,Customer 0569,Notebook,Office Supplies,Office Supplies - Notebook,South,Karnataka,Mysuru,2,187.5,0.25,26.09
ORD01585,2025-07-23,CUST1171,Customer 0044,Monitor,Technology,Technology - Monitor,North,Punjab,Amritsar,3,29050.14,0.02,5736.14
ORD01586,2024-08-27,CUST0429,Customer 0405,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Maharashtra,Mumbai,1,451.25,0.05,98.45
ORD01587,2025-04-05,CUST1487,Customer 1483,Tablet,Technology,Technology - Tablet,South,Karnataka,Mangaluru,4,122629.8,0.05,12878.49
ORD01588,2024-06-06,CUST0016,Customer 0351,Tablet,Technology,Technology - Tablet,North,Haryana,Faridabad,2,74700.4,0.05,10487.82
ORD01589,2024-04-21,CUST0315,Customer 0851,Office Chair,Furniture,Furniture - Office Chair,West,Goa,Margao,2,33295.6,0.05,5641.7
ORD01590,2024-09-29,CUST1218,Customer 1092,Monitor,Technology,Technology - Monitor,West,Goa,Panaji,6,135916.5,0.05,22942.98
ORD01591,2024-06-25,CUST0439,Customer 1503,File Folder,Office Supplies,Office Supplies - File Folder,West,Gujarat,Surat,8,922.24,0.12,170.45
ORD01592,2025-07-02,CUST0260,Customer 0111,Smartphone,Technology,Technology - Smartphone,South,Tamil Nadu,Coimbatore,8,164365.6,0.02,30034.22
ORD01593,2025-02-08,CUST1794,Customer 0475,Mouse,Technology,Technology - Mouse,East,Bihar,Gaya,3,1386.0,0.25,9.54
ORD01594,2025-07-10,CUST0695,Customer 1076,Smartphone,Technology,Technology - Smartphone,East,Bihar,Muzaffarpur,2,46239.0,0.25,1696.15
ORD01595,2025-07-16,CUST1742,Customer 1717,Notebook,Office Supplies,Office Supplies - Notebook,North,Punjab,Amritsar,3,513.0,0.0,135.54
ORD01596,2024-04-01,CUST1477,Customer 1299,Smartphone,Technology,Technology - Smartphone,West,Goa,Vasco,3,134277.6,0.2,3452.92
ORD01597,2025-11-28,CUST0024,Customer 1598,Notebook,Office Supplies,Office Supplies - Notebook,North,Punjab,Ludhiana,5,1260.0,0.0,293.14
ORD01598,2024-03-26,CUST0390,Customer 0985,Mouse,Technology,Technology - Mouse,East,Bihar,Patna,6,6321.0,0.02,793.98
ORD01599,2025-09-11,CUST1377,Customer 0236,Monitor,Technology,Technology - Monitor,North,Delhi,Rohini,1,12238.16,0.12,1089.53
ORD01600,2024-03-28,CUST1006,Customer 1070,Pen Set,Office Supplies,Office Supplies - Pen Set,North,Punjab,Ludhiana,3,915.75,0.25,119.64
ORD01601,2025-09-28,CUST1039,Customer 0891,Smartphone,Technology,Technology - Smartphone,West,Gujarat,Vadodara,1,30247.25,0.15,2571.32
ORD01602,2024-01-03,CUST0700,Customer 0182,Office Chair,Furniture,Furniture - Office Chair,East,Bihar,Patna,5,38352.0,0.15,4798.92
ORD01603,2025-02-18,CUST0306,Customer 1634,Table,Furniture,Furniture - Table,North,Haryana,Gurugram,7,97576.64,0.02,18331.15
ORD01604,2025-11-08,CUST1608,Customer 1182,Table,Furniture,Furniture - Table,West,Gujarat,Surat,1,9899.1,0.1,1888.02
ORD01605,2024-02-24,CUST1754,Customer 1258,Office Chair,Furniture,Furniture - Office Chair,East,Bihar,Gaya,7,54134.64,0.08,9138.72
ORD01606,2025-10-13,CUST1643,Customer 0097,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,Rohini,3,540.96,0.02,121.1
ORD01607,2025-07-23,CUST1319,Customer 0364,Monitor,Technology,Technology - Monitor,North,Haryana,Gurugram,1,15814.8,0.1,2403.41
ORD01608,2024-07-17,CUST0132,Customer 0819,Stapler,Office Supplies,Office Supplies - Stapler,South,Karnataka,Mangaluru,7,3136.28,0.08,715.91
ORD01609,2024-05-24,CUST1322,Customer 1372,Desk,Furniture,Furniture - Desk,West,Goa,Panaji,7,110862.15,0.05,21533.63
ORD01610,2024-01-22,CUST1486,Customer 1731,Pen Set,Office Supplies,Office Supplies - Pen Set,South,Tamil Nadu,Chennai,4,1193.2,0.05,276.78
ORD01611,2024-09-14,CUST0598,Customer 1294,Stapler,Office Supplies,Office Supplies - Stapler,West,Maharashtra,Pune,2,712.0,0.0,210.58
ORD01612,2024-02-13,CUST0756,Customer 0697,Desk,Furniture,Furniture - Desk,North,Punjab,Amritsar,3,55790.64,0.08,10806.09
ORD01613,2024-01-24,CUST1623,Customer 0574,Printer Paper,Office Supplies,Office Supplies - Printer Paper,North,Delhi,Rohini,2,833.0,0.15,143.37
ORD01614,2024-04-21,CUST1063,Customer 0366,Table,Furniture,Furniture - Table,East,West Bengal,Siliguri,6,40297.5,0.25,3960.94
ORD01615,2025-12-14,CUST1407,Customer 1309,Bookshelf,Furniture,Furniture - Bookshelf,West,Gujarat,Vadodara,1,13232.56,0.12,1548.25
ORD01616,2024-08-01,CUST0646,Customer 1452,Tablet,Technology,Technology - Tablet,West,Maharashtra,Mumbai,6,82651.5,0.25,1084.17
ORD01617,2024-04-02,CUST1478,Customer 1800,Monitor,Technology,Technology - Monitor,West,Maharashtra,Mumbai,2,45849.6,0.2,2847.12
ORD01618,2024-09-03,CUST0276,Customer 0830,Keyboard,Technology,Technology - Keyboard,East,Bihar,Patna,2,6042.56,0.08,757.78
ORD01619,2024-02-05,CUST0671,Customer 0798,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Maharashtra,Pune,2,213.0,0.25,28.17
ORD01620,2025-06-21,CUST0055,Customer 1661,Monitor,Technology,Technology - Monitor,South,Telangana,Nizamabad,1,8881.55,0.05,1058.65
ORD01621,2024-04-24,CUST0501,Customer 1410,Keyboard,Technology,Technology - Keyboard,East,Odisha,Cuttack,3,7078.5,0.25,470.34
ORD01622,2025-05-24,CUST1221,Customer 0246,Bookshelf,Furniture,Furniture - Bookshelf,South,Telangana,Nizamabad,5,71766.0,0.1,13696.06
ORD01623,2024-08-06,CUST0119,Customer 0157,Stapler,Office Supplies,Office Supplies - Stapler,East,Bihar,Muzaffarpur,7,1897.28,0.12,331.48
ORD01624,2025-10-16,CUST0474,Customer 0814,Table,Furniture,Furniture - Table,East,West Bengal,Siliguri,5,25436.25,0.25,1675.73
ORD01625,2024-05-22,CUST0323,Customer 0442,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,Rohini,7,1456.35,0.05,389.86
ORD01626,2025-04-07,CUST0189,Customer 0523,File Folder,Office Supplies,Office Supplies - File Folder,West,Maharashtra,Mumbai,5,638.0,0.12,125.98
ORD01627,2025-07-02,CUST1594,Customer 1623,Mouse,Technology,Technology - Mouse,North,Delhi,Rohini,7,3542.0,0.12,405.34
ORD01628,2025-03-21,CUST0264,Customer 0874,Desk,Furniture,Furniture - Desk,South,Tamil Nadu,Coimbatore,1,23536.66,0.02,4197.08
ORD01629,2024-07-27,CUST0182,Customer 1676,Laptop,Technology,Technology - Laptop,West,Maharashtra,Nagpur,6,360044.7,0.15,42580.03
ORD01630,2024-03-15,CUST1573,Customer 0448,Monitor,Technology,Technology - Monitor,West,Goa,Margao,6,93927.12,0.02,18336.73
ORD01631,2025-06-05,CUST1736,Customer 0994,Bookshelf,Furniture,Furniture - Bookshelf,North,Delhi,Dwarka,3,32772.18,0.02,6811.07
ORD01632,2025-06-21,CUST0623,Customer 1136,Table,Furniture,Furniture - Table,West,Goa,Panaji,5,48785.0,0.0,9233.36
ORD01633,2024-11-01,CUST1083,Customer 0280,Keyboard,Technology,Technology - Keyboard,South,Karnataka,Mysuru,4,7959.0,0.25,409.35
ORD01634,2025-01-18,CUST0925,Customer 1416,Office Chair,Furniture,Furniture - Office Chair,West,Maharashtra,Nagpur,2,11513.04,0.02,2560.06
ORD01635,2025-08-01,CUST0033,Customer 1464,Notebook,Office Supplies,Office Supplies - Notebook,East,Bihar,Gaya,2,410.4,0.1,90.67
ORD01636,2025-12-24,CUST1346,Customer 0608,Bookshelf,Furniture,Furniture - Bookshelf,West,Gujarat,Vadodara,7,84674.45,0.15,14146.26
ORD01637,2024-10-29,CUST1305,Customer 1165,File Folder,Office Supplies,Office Supplies - File Folder,South,Karnataka,Mangaluru,3,520.08,0.12,109.39
ORD01638,2024-10-28,CUST1623,Customer 1755,Smartphone,Technology,Technology - Smartphone,North,Haryana,Gurugram,1,43016.4,0.1,5185.99
ORD01639,2024-08-16,CUST1147,Customer 0113,Smartphone,Technology,Technology - Smartphone,West,Maharashtra,Mumbai,5,103100.75,0.15,8231.25
ORD01640,2024-06-07,CUST0856,Customer 0063,Table,Furniture,Furniture - Table,East,Bihar,Gaya,7,106254.54,0.02,21843.23
ORD01641,2024-11-12,CUST1357,Customer 1234,Stapler,Office Supplies,Office Supplies - Stapler,West,Goa,Panaji,4,1420.48,0.08,301.23
ORD01642,2024-01-18,CUST1360,Customer 0242,Desk,Furniture,Furniture - Desk,West,Goa,Vasco,5,31240.0,0.12,5960.64
ORD01643,2025-07-16,CUST0301,Customer 0890,Mouse,Technology,Technology - Mouse,South,Tamil Nadu,Chennai,3,5446.32,0.12,585.81
ORD01644,2025-08-09,CUST1699,Customer 0444,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Bihar,Gaya,7,1642.2,0.15,325.04
ORD01645,2025-11-19,CUST0690,Customer 1537,Keyboard,Technology,Technology - Keyboard,South,Tamil Nadu,Chennai,3,3327.75,0.25,58.55
ORD01646,2025-07-08,CUST0557,Customer 1283,Tablet,Technology,Technology - Tablet,West,Gujarat,Surat,3,53686.8,0.1,7676.2
ORD01647,2024-01-02,CUST0798,Customer 0129,Laptop,Technology,Technology - Laptop,West,Gujarat,Ahmedabad,1,66876.3,0.15,6388.79
ORD01648,2024-03-17,CUST1687,Customer 1750,Laptop,Technology,Technology - Laptop,South,Telangana,Hyderabad,2,101499.2,0.12,13183.21
ORD01649,2024-02-27,CUST0150,Customer 1757,Laptop,Technology,Technology - Laptop,East,Odisha,Rourkela,5,226120.5,0.1,28353.01
ORD01650,2024-06-30,CUST1285,Customer 0295,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Odisha,Cuttack,4,1273.6,0.2,218.25
ORD01651,2024-10-13,CUST1227,Customer 0577,Mouse,Technology,Technology - Mouse,North,Delhi,Rohini,5,1872.0,0.2,103.43
ORD01652,2024-05-23,CUST0706,Customer 0040,Desk,Furniture,Furniture - Desk,East,Bihar,Gaya,7,136245.2,0.05,27276.96
ORD01653,2025-04-30,CUST1233,Customer 0137,Notebook,Office Supplies,Office Supplies - Notebook,South,Telangana,Nizamabad,7,691.6,0.05,171.33
ORD01654,2025-06-30,CUST0930,Customer 0476,Office Chair,Furniture,Furniture - Office Chair,South,Telangana,Nizamabad,5,28060.0,0.08,4261.62
ORD01655,2024-06-24,CUST1116,Customer 0163,Smartphone,Technology,Technology - Smartphone,North,Punjab,Jalandhar,4,127812.8,0.15,7182.7
ORD01656,2024-04-14,CUST0231,Customer 0449,Office Chair,Furniture,Furniture - Office Chair,West,Maharashtra,Nagpur,2,28268.2,0.05,4311.95
ORD01657,2025-05-22,CUST0917,Customer 0153,Desk,Furniture,Furniture - Desk,North,Delhi,Dwarka,6,113601.6,0.02,20928.93
ORD01658,2025-08-29,CUST0662,Customer 0098,File Folder,Office Supplies,Office Supplies - File Folder,North,Punjab,Amritsar,1,232.75,0.05,63.23
ORD01659,2024-04-06,CUST0485,Customer 0926,Monitor,Technology,Technology - Monitor,North,Haryana,Gurugram,7,113551.2,0.1,17554.37
ORD01660,2025-04-26,CUST1024,Customer 1367,Mouse,Technology,Technology - Mouse,North,Delhi,Dwarka,2,1568.0,0.2,124.3
ORD01661,2024-06-14,CUST1207,Customer 1099,Printer Paper,Office Supplies,Office Supplies - Printer Paper,West,Maharashtra,Mumbai,2,1118.4,0.2,214.22
ORD01662,2025-03-05,CUST1700,Customer 1007,Laptop,Technology,Technology - Laptop,West,Gujarat,Vadodara,3,185670.0,0.25,3659.74
ORD01663,2024-08-25,CUST0363,Customer 1114,File Folder,Office Supplies,Office Supplies - File Folder,South,Karnataka,Mysuru,4,1113.28,0.02,319.34
ORD01664,2024-08-22,CUST1440,Customer 1206,Pen Set,Office Supplies,Office Supplies - Pen Set,South,Karnataka,Mysuru,8,3824.0,0.0,1030.29
ORD01665,2025-04-09,CUST1017,Customer 0484,Stapler,Office Supplies,Office Supplies - Stapler,South,Telangana,Hyderabad,8,3824.0,0.0,1002.7
ORD01666,2024-01-03,CUST1722,Customer 0351,Table,Furniture,Furniture - Table,West,Maharashtra,Pune,7,92149.05,0.05,14674.57
ORD01667,2024-06-12,CUST0687,Customer 1105,Smartphone,Technology,Technology - Smartphone,North,Punjab,Jalandhar,2,71771.04,0.12,4678.51
ORD01668,2024-06-02,CUST1169,Customer 0285,Office Chair,Furniture,Furniture - Office Chair,North,Punjab,Jalandhar,2,25775.4,0.05,4080.77
ORD01669,2024-02-10,CUST1110,Customer 0592,Table,Furniture,Furniture - Table,South,Tamil Nadu,Madurai,5,37625.25,0.15,5545.02
ORD01670,2024-12-04,CUST1473,Customer 1226,Notebook,Office Supplies,Office Supplies - Notebook,West,Maharashtra,Mumbai,1,147.75,0.25,18.79
ORD01671,2024-11-01,CUST0136,Customer 1326,Pen Set,Office Supplies,Office Supplies - Pen Set,North,Haryana,Gurugram,6,2142.0,0.25,292.99
ORD01672,2025-07-12,CUST0904,Customer 0188,Tablet,Technology,Technology - Tablet,North,Punjab,Jalandhar,8,308400.0,0.0,57245.96
ORD01673,2025-04-03,CUST1345,Customer 0383,Desk,Furniture,Furniture - Desk,West,Goa,Margao,7,145866.0,0.08,26130.67
ORD01674,2024-03-20,CUST1090,Customer 1009,Keyboard,Technology,Technology - Keyboard,South,Tamil Nadu,Coimbatore,2,5233.6,0.2,311.88
ORD01675,2025-03-22,CUST0266,Customer 0656,Table,Furniture,Furniture - Table,West,Goa,Vasco,8,127467.2,0.05,27974.41
ORD01676,2024-02-09,CUST1318,Customer 0382,File Folder,Office Supplies,Office Supplies - File Folder,West,Gujarat,Vadodara,6,1053.0,0.25,97.46
ORD01677,2024-10-02,CUST0800,Customer 0781,Printer Paper,Office Supplies,Office Supplies - Printer Paper,North,Delhi,Rohini,1,518.32,0.12,116.33
ORD01678,2025-08-05,CUST1110,Customer 0361,File Folder,Office Supplies,Office Supplies - File Folder,North,Haryana,Faridabad,1,65.66,0.02,15.26
ORD01679,2024-07-05,CUST0723,Customer 1693,Pen Set,Office Supplies,Office Supplies - Pen Set,North,Punjab,Amritsar,7,1993.25,0.15,325.28
ORD01680,2025-10-11,CUST1735,Customer 0552,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Goa,Panaji,3,1010.25,0.25,153.2
ORD01681,2024-04-15,CUST1402,Customer 1394,Desk,Furniture,Furniture - Desk,West,Goa,Vasco,6,115521.9,0.05,20026.68
ORD01682,2024-07-01,CUST0352,Customer 0827,Desk,Furniture,Furniture - Desk,North,Haryana,Faridabad,6,112569.3,0.05,25889.84
ORD01683,2025-09-14,CUST1034,Customer 0218,Printer Paper,Office Supplies,Office Supplies - Printer Paper,West,Gujarat,Vadodara,6,1667.04,0.08,424.82
ORD01684,2025-10-23,CUST1742,Customer 1145,Stapler,Office Supplies,Office Supplies - Stapler,North,Punjab,Ludhiana,8,2772.0,0.1,697.16
ORD01685,2024-10-21,CUST1287,Customer 1277,Office Chair,Furniture,Furniture - Office Chair,North,Punjab,Jalandhar,5,43365.0,0.0,8479.28
ORD01686,2025-09-05,CUST1707,Customer 1444,Mouse,Technology,Technology - Mouse,East,West Bengal,Durgapur,8,8600.0,0.0,1255.01
ORD01687,2024-03-29,CUST0667,Customer 0602,Table,Furniture,Furniture - Table,West,Gujarat,Ahmedabad,6,43059.3,0.15,5257.82
ORD01688,2024-04-19,CUST0440,Customer 1675,Office Chair,Furniture,Furniture - Office Chair,North,Punjab,Ludhiana,4,64379.6,0.05,11703.49
ORD01689,2025-04-03,CUST0545,Customer 1734,Cabinet,Furniture,Furniture - Cabinet,East,West Bengal,Durgapur,6,39000.0,0.0,10014.58
ORD01690,2024-02-06,CUST1084,Customer 0250,Mouse,Technology,Technology - Mouse,East,Odisha,Bhubaneswar,6,5404.8,0.2,273.67
ORD01691,2025-09-11,CUST0740,Customer 0266,File Folder,Office Supplies,Office Supplies - File Folder,South,Telangana,Hyderabad,3,607.2,0.2,73.19
ORD01692,2024-05-20,CUST0665,Customer 1770,Keyboard,Technology,Technology - Keyboard,North,Punjab,Ludhiana,6,15213.3,0.15,1229.03
ORD01693,2025-03-28,CUST1447,Customer 0692,File Folder,Office Supplies,Office Supplies - File Folder,South,Tamil Nadu,Madurai,5,646.0,0.05,137.96
ORD01694,2024-12-13,CUST1724,Customer 1257,Pen Set,Office Supplies,Office Supplies - Pen Set,North,Haryana,Panipat,7,1761.76,0.12,399.93
ORD01695,2024-05-01,CUST1743,Customer 0013,Desk,Furniture,Furniture - Desk,West,Gujarat,Vadodara,2,37009.28,0.12,4294.25
ORD01696,2025-10-16,CUST0485,Customer 0269,Laptop,Technology,Technology - Laptop,West,Gujarat,Surat,4,307004.0,0.08,28189.06
ORD01697,2024-08-01,CUST1069,Customer 0418,Notebook,Office Supplies,Office Supplies - Notebook,North,Punjab,Ludhiana,1,215.6,0.12,43.65
ORD01698,2024-10-17,CUST0785,Customer 0791,Stapler,Office Supplies,Office Supplies - Stapler,West,Goa,Panaji,5,993.75,0.25,133.64
ORD01699,2025-12-07,CUST1616,Customer 0904,File Folder,Office Supplies,Office Supplies - File Folder,South,Karnataka,Mysuru,4,537.6,0.2,103.17
ORD01700,2024-01-07,CUST1442,Customer 0344,Pen Set,Office Supplies,Office Supplies - Pen Set,South,Karnataka,Mangaluru,3,645.75,0.25,110.61
ORD01701,2024-08-11,CUST0217,Customer 1510,Bookshelf,Furniture,Furniture - Bookshelf,West,Maharashtra,Nagpur,3,35082.0,0.25,3757.93
ORD01702,2025-09-13,CUST1279,Customer 0190,Smartphone,Technology,Technology - Smartphone,East,West Bengal,Kolkata,3,171840.0,0.0,30957.48
